gen,w_bar,w_var,k1_var,k2_var,f_var,mean_k1,mean_k2,mean_f
190,0.999999193075,2.93494819004e-13,49469.7729803,105139.086369,1.92592994439e-34,10000069.9804,99999857.5502,0.1
191,0.999999189114,2.8572102454e-13,51730.4899174,96941.1527064,1.92592994439e-34,10000051.9554,99999833.6677,0.1
192,0.999999182466,2.70207048049e-13,51886.3025448,101225.664512,1.92592994439e-34,10000048.6472,99999834.0303,0.1
193,0.999999199632,2.65163112972e-13,48221.4872012,105359.145842,1.92592994439e-34,10000064.5146,99999828.9322,0.1
194,0.99999920323,2.6400943243e-13,49128.9713436,105255.233748,1.92592994439e-34,10000052.2177,99999832.4567,0.1
195,0.99999918422,2.65138538554e-13,49774.0432191,106666.438541,1.92592994439e-34,10000061.8301,99999833.9108,0.1
196,0.999999176728,2.73354577763e-13,50858.2693967,106883.554268,1.92592994439e-34,10000063.9981,99999818.0097,0.1
197,0.999999169164,2.94212485794e-13,50699.0183311,106701.605908,1.92592994439e-34,10000078.586,99999822.0183,0.1
198,0.999999182422,2.9608441505e-13,49869.3351137,111572.848409,1.92592994439e-34,10000076.5227,99999819.0406,0.1
199,0.999999210722,2.77059729657e-13,45659.6840037,108095.231241,1.92592994439e-34,10000080.0585,99999789.4656,0.1
200,0.999999210412,2.95675978653e-13,44835.8360745,104516.014471,1.92592994439e-34,10000092.0081,99999781.7784,0.1
201,0.999999195204,3.02520591261e-13,46758.2439768,103483.352177,1.92592994439e-34,10000092.0732,99999773.642,0.1
202,0.999999171892,3.15260432829e-13,50596.733477,103722.661382,1.92592994439e-34,10000086.4579,99999791.9739,0.1
203,0.999999179551,3.12074567512e-13,48810.7576607,103977.623685,1.92592994439e-34,10000091.1457,99999797.1896,0.1
204,0.999999165211,3.22161760987e-13,49394.978287,100122.163018,1.92592994439e-34,10000098.5944,99999804.8781,0.1
205,0.999999167941,3.47614473964e-13,48397.8306956,98447.3948632,1.92592994439e-34,10000109.8965,99999799.4521,0.1
206,0.999999150818,3.76501606642e-13,49231.2284678,103978.233762,1.92592994439e-34,10000121.8031,99999795.6687,0.1
207,0.99999914617,3.66852530244e-13,49310.1249007,108883.975791,1.92592994439e-34,10000121.9988,99999805.742,0.1
208,0.99999913538,3.69308717268e-13,48773.3450492,105542.029958,1.92592994439e-34,10000130.379,99999766.5438,0.1
209,0.99999911635,3.86750690599e-13,50523.9728013,103407.987709,1.92592994439e-34,10000135.4051,99999753.1868,0.1
210,0.999999123478,3.85408538934e-13,49879.8888413,100719.882614,1.92592994439e-34,10000134.2719,99999739.9565,0.1
211,0.999999087179,3.83085186609e-13,52716.0828085,99413.4803993,1.92592994439e-34,10000136.9274,99999736.3081,0.1
212,0.999999091595,3.86963399106e-13,54477.8610099,98848.9568029,1.92592994439e-34,10000129.1399,99999728.8451,0.1
213,0.999999105662,3.80616149366e-13,50687.0733924,103124.126832,1.92592994439e-34,10000136.9162,99999721.7131,0.1
214,0.999999121319,3.65667831743e-13,50777.2389672,104225.014281,1.92592994439e-34,10000126.9288,99999708.6193,0.1
215,0.999999110508,3.95820887276e-13,51211.6334118,106981.408024,1.92592994439e-34,10000136.3431,99999719.7658,0.1
216,0.999999106174,3.94971432358e-13,50181.4421334,113908.88913,1.92592994439e-34,10000141.1621,99999730.1614,0.1
217,0.999999107671,4.05732996894e-13,50985.405581,125791.756693,1.92592994439e-34,10000138.9425,99999733.9728,0.1
218,0.999999092407,4.11401570976e-13,52746.0386768,127874.077103,1.92592994439e-34,10000139.6588,99999735.3156,0.1
219,0.99999907999,4.27451189053e-13,53331.1704859,122821.987503,1.92592994439e-34,10000146.4773,99999717.3475,0.1
220,0.999999060287,4.40038750705e-13,52218.6706482,127831.88819,1.92592994439e-34,10000159.6747,99999720.547,0.1
221,0.999999043039,4.75167701687e-13,56441.1549237,119929.721638,1.92592994439e-34,10000159.778,99999700.9565,0.1
222,0.999999059725,4.81566014375e-13,57974.741563,119981.503692,1.92592994439e-34,10000149.4155,99999691.5361,0.1
223,0.9999990458,4.81455169759e-13,58609.0579615,126695.794908,1.92592994439e-34,10000151.3891,99999695.1101,0.1
224,0.999999043916,5.01791882263e-13,58388.9766038,130401.248077,1.92592994439e-34,10000156.2691,99999699.0235,0.1
225,0.999999015486,5.18317206406e-13,62011.6973242,134893.940725,1.92592994439e-34,10000158.3034,99999690.9653,0.1
226,0.999998986304,5.76265922814e-13,66815.5445954,136108.6004,1.92592994439e-34,10000163.9207,99999691.321,0.1
227,0.999998987155,5.8678849665e-13,65417.9741258,141482.561701,1.92592994439e-34,10000169.4609,99999681.0676,0.1
